objectname,RA,DEC,period,PeriodError,magdata,sector,R2
TIC 229771234,282.2677476,68.15695103,0.821208729,0.0001846484035027,0.201155505,"[60, 55, 58, 57, 59, 26, 41, 53, 56, 52, 19, 14, 54, 15, 23, 18, 49, 20, 16, 40, 48, 21, 51, 25, 50, 22, 24]",0.999322174
TIC 336674747,354.4009508,7.048406419,0.365949234,6.868736011570726e-05,0.48928544,[42],0.999322068
TIC 319291434,53.65433437,-9.129334527,0.351219713,7.065517344733284e-05,0.300244775,[4],0.999321886
TIC 327667965,329.4644492,-68.21392942,0.869415908,0.0001354637295023,0.106413343,"[27, 1]",0.999321126
TIC 230061567,229.2890153,69.10401671,0.28796525,6.725576922640492e-05,0.127662651,"[41, 48, 50, 22, 40, 49, 47]",0.999318402
TIC 61003803,140.757911,-10.840633,0.46298842,0.0001014198149366,0.107715287,[8],0.999315821
TIC 119159743,275.5412842,-55.56420217,0.412030166,7.000095795149629e-05,0.160295599,"[66, 13]",0.999311261
TIC 424461577,279.7342719,60.39817701,0.74444162,0.0009854978834293,0.395935842,"[16, 56, 23, 52, 57, 53, 26, 49, 41, 22, 47, 40, 24, 48, 50, 17, 21, 19, 51, 55, 54, 60, 15, 25, 18, 20]",0.999308937
TIC 161083755,276.5706343,-51.62631085,0.314019554,0.0001107281472156,0.294342282,"[66, 13]",0.999306018
TIC 229538448,221.7552849,74.68188303,0.300590996,6.200316923650087e-05,0.631623058,[26],0.999304081
TIC 284603152,10.3668786,64.35754065,0.451704362,0.0001622353781992,0.223215651,[24],0.999302119
TIC 292313756,218.2341485,-54.46199363,1.066410599,0.0001626802855397,0.108962511,[38],0.999301904
TIC 69838619,337.8142092,-20.5424261,0.383087972,8.124968187946428e-05,0.314162304,"[2, 42]",0.999294052
TIC 229573710,240.4834972,20.4726487,0.226500074,5.02416983239588e-05,0.704968749,"[24, 25]",0.999293015
TIC 198410462,259.2014902,54.77073818,0.354027009,0.0001941883750483,0.198848197,"[47, 17, 23, 54, 50, 40, 16, 24, 52, 25, 20, 53, 26, 51]",0.999290808
TIC 271799672,111.5492128,-75.9047276,0.328259998,5.941533060374437e-05,0.176201701,"[61, 64, 63, 62, 66, 7]",0.999288473
TIC 157803985,280.1215068,37.44762419,1.124062573,0.0002435211628768,0.145379635,"[53, 54]",0.999286891
TIC 116163356,267.586612,37.74992542,1.181526675,0.0001992404216408,0.394598319,"[25, 52, 26, 40, 53]",0.999281667
TIC 440779601,108.7866233,15.92915649,1.109532934,0.0001710152718502,0.12491213,"[46, 45, 44, 33]",0.999279746
TIC 428257299,55.04587094,51.9119073,0.638959233,0.0003546128309554,0.346762941,"[19, 18]",0.999276119
TIC 159169838,289.7392551,45.45830628,0.918441203,0.0001264899363672,0.606948363,"[14, 40, 15, 54, 41, 55]",0.999267131
TIC 306773798,121.2248948,-66.81357432,0.480894994,9.943422533362894e-05,0.215070714,"[35, 39, 37, 38, 36, 31, 2, 32, 28, 29, 34, 5, 9, 10, 12]",0.99926572
TIC 198507944,197.6881861,77.65384341,0.342466832,6.055404419183146e-05,0.105059049,"[21, 47, 60, 48, 53, 41, 40]",0.99926491
TIC 451949522,173.034802,-58.055553,0.90722597,0.0001839787823345,0.119363965,"[11, 10]",0.999264828
TIC 142105466,98.62804196,-72.05231512,0.433283258,8.542280648382105e-05,0.237761096,"[61, 63, 66, 62, 64, 10, 12, 9, 11, 13]",0.999261183
TIC 5670603,32.7941602,26.05954593,0.671711211,0.0001151195807813,0.331979571,"[43, 42]",0.99925978
TIC 235067275,85.75724843,-46.43886209,0.3663532,0.0002000473016077,0.179889718,"[33, 32]",0.999259007
TIC 41994216,23.65323411,-39.46977507,0.290503275,5.582475147613595e-05,0.19972885,"[3, 30, 29]",0.999257006
TIC 439596199,297.6209081,-3.771457051,0.492740134,9.823255830266444e-05,0.270676241,[54],0.999255819
TIC 298734307,278.6095798,57.80181979,0.945241541,0.0001569702689471,0.31677074,"[55, 19, 20, 26, 41, 25, 14, 18, 49, 23, 50, 17, 53, 57, 56, 21, 58, 60, 15, 51, 40, 16, 52, 24, 48, 22, 47]",0.999251573
TIC 459971813,75.13958682,4.440282548,0.376772381,6.278236961786936e-05,0.289454152,[5],0.999245026
TIC 231922417,92.90640523,-45.91465233,0.686617232,0.0003675468688517,0.112787748,[5],0.999244609
TIC 24066056,276.5671651,34.91894787,0.402218123,7.198719306760742e-05,0.302173449,[26],0.999237291
TIC 8417276,246.0273225,34.71160807,0.42286581,0.0002138572144229,0.292998366,"[24, 25]",0.999236218
TIC 166853161,40.52435893,-48.6728016,0.297214173,5.996235625001064e-05,0.19394542,[30],0.999235737
TIC 292753203,275.178834,-74.36985502,0.505907828,9.493727265890454e-05,0.615258031,[39],0.999233368
TIC 278075650,324.4640598,48.40352524,0.76094395,0.0001504238820944,0.769701387,"[56, 16, 15]",0.999230325
TIC 258773798,286.1778959,66.30198844,0.336390227,7.037046957090482e-05,0.249850049,"[47, 58, 20, 52, 15, 48, 14, 56, 54, 19, 55, 17, 49, 53, 24, 16, 57, 21, 22, 23, 40, 18, 60, 26, 41, 51, 25]",0.9992273
TIC 31943118,54.29236439,-70.89783061,0.414372192,0.0001141197664056,0.150800861,[2],0.999227197
TIC 152147549,169.8812104,-39.84674042,0.229440554,4.663548044286511e-05,0.144902545,"[63, 10]",0.999226814
TIC 163579334,174.332736,-43.94676647,1.075162475,0.000428459823015,0.150294734,"[64, 63]",0.999214343
TIC 72444850,187.3492564,-47.33613025,0.415023686,0.0002812652282961,0.335946225,[37],0.999213561
TIC 671564,73.40884429,-29.11018612,0.385572799,0.000206706266702,0.412075226,[5],0.999211163
TIC 61730680,289.082389,-44.147452,0.336637948,6.626983343302901e-05,0.149386645,[13],0.999209093
TIC 275575030,293.2209791,45.84387886,1.047428672,0.0010036490188372,0.303960915,"[14, 54, 41, 15, 55]",0.999206353
TIC 167891342,105.2713805,-62.56227713,0.633327863,0.0001264561856106,0.234589561,"[64, 63, 65, 61, 62, 66, 9, 10, 11]",0.999205024
TIC 89787778,127.8200022,-59.22703925,1.083819057,0.0002040368066408,0.885221607,"[64, 9, 61, 62, 8, 63, 10]",0.999195209
TIC 101582930,150.45348,-35.683372,0.613272066,0.0001297579745418,0.226031138,[9],0.999193486
TIC 126637765,314.6959521,-42.61788361,0.273375577,9.69456049255698e-05,0.22780466,[1],0.999191743
TIC 257217462,137.0947396,14.40069393,0.339732709,6.719029196353345e-05,0.250769125,"[45, 46, 44]",0.999187872
TIC 264053843,307.383895,83.2049192,0.429801254,7.209253300719e-05,0.242703606,"[53, 47, 52, 40]",0.999185532
TIC 320256658,295.0724912,-56.62971591,0.321222702,0.0001389126658199,0.142813605,[27],0.999185139
TIC 207091008,23.98439052,-52.47731437,0.246080359,4.833160114301636e-05,0.244543614,"[3, 2]",0.999183241
TIC 271958272,295.7166762,43.1646162,0.390719348,5.901783391821326e-05,0.279993928,"[54, 55, 14, 15]",0.99918306
TIC 229771231,282.2710572,68.15913157,0.820920854,0.0001443669687437,0.384397578,"[59, 58, 56, 57, 60]",0.999177898
TIC 119364533,97.28658606,-38.19936062,0.64157186,0.0001292004805968,0.1942008,"[34, 33]",0.999177215
TIC 149736571,245.9049839,15.95563319,0.236111841,6.867788995269157e-05,0.510492099,[25],0.999173211
TIC 75067322,266.4430837,-58.39472723,0.349153615,7.593535265876512e-05,0.479240238,[39],0.99916694
TIC 406506263,198.073276,-59.9205708,0.64188503,0.0005929148149076,0.161547561,"[64, 65, 38]",0.99916611
TIC 308873427,24.43630847,48.44816674,0.374368456,6.539591128529301e-05,0.258249481,[58],0.99916533
TIC 228380676,285.353996,1.709702301,0.567337062,0.0002162188378302,0.334787463,[54],0.999164963
TIC 63797062,162.0776245,15.04398682,0.379692034,9.00708587631596e-05,0.172714416,"[46, 45]",0.999163911
TIC 71107089,66.7832301,-12.6465277,0.357858282,7.71094032807779e-05,0.446197737,[5],0.999161741
TIC 49799894,47.23968573,-2.863445555,0.270770687,5.890252235872517e-05,0.12729581,[4],0.99915882
TIC 389309847,310.7585571,-39.12495266,0.517016445,0.000283061228338,0.142427986,[27],0.999158172
TIC 411712609,219.0850665,-55.25816074,0.290311825,8.689654824205728e-05,0.133291221,"[65, 11]",0.999149958
TIC 238170857,357.2036259,-69.78155402,0.393017514,6.267859460487686e-05,0.227937539,[1],0.99914948
TIC 368054074,301.6526967,9.498061887,0.658515066,0.0001231309145308,0.292735439,[54],0.999148682
TIC 25101101,143.1564668,-32.66146393,0.388181933,7.978077459611786e-05,0.228682618,[35],0.999145818
TIC 354407978,314.4936773,11.60251339,0.443568035,0.0001068476272612,0.125182028,[55],0.999144861
TIC 383722507,279.7823428,41.94842991,0.533347003,0.0001163855702516,0.638865952,[26],0.999138337
TIC 251857120,8.803637436,-32.93428865,0.505298477,0.0002071689534717,1.005430222,[2],0.999136786
TIC 276963370,276.5002027,-79.26522502,0.372418284,0.0001733509865373,0.227405077,[39],0.999135432
TIC 388245308,326.143738,54.36696119,0.354541105,7.446559992245294e-05,0.252582102,"[16, 56, 17, 57]",0.999133519
TIC 134964357,197.4475358,-8.776852693,0.330507852,0.0001443197635271,0.234466576,[46],0.999130259
TIC 51787387,301.0840539,-3.556750176,0.340060728,6.843893269041656e-05,0.233889931,[54],0.999124999
TIC 372836492,308.0890201,14.03468824,0.461658062,0.000181089873557,0.17933737,[55],0.999118066
TIC 159105713,289.7494387,43.54341715,0.574810316,8.746457190688184e-05,0.189163012,"[54, 14, 40, 41]",0.999115574
TIC 11487334,17.66713267,-28.23126968,0.384033938,0.0002911135741718,0.247321556,"[3, 30]",0.999115174
TIC 400302671,263.3243261,14.50539855,0.279670372,5.388824891427829e-05,0.317163827,"[53, 52, 26]",0.999110183
TIC 161687311,235.9484755,58.02424173,0.81662259,0.0002497325217892,0.312936851,"[22, 24, 15, 49, 16, 51, 50]",0.999105446
TIC 312188627,141.3403392,6.280161957,0.348927194,7.145095016511277e-05,0.235742922,"[46, 45]",0.999103045
TIC 367235822,308.7821981,24.51460026,0.677693173,0.0001496100947271,0.249321451,"[15, 41]",0.999100933
TIC 287085893,253.3097569,70.26658467,0.935090339,0.0002170672050283,0.140764341,"[60, 47, 24, 54, 17, 56, 26, 20, 57, 25, 53, 49, 51, 50, 22, 21, 40, 58, 55]",0.999099316
TIC 34368383,95.12134187,-15.20473401,0.378151066,8.447486964229985e-05,0.263661116,[33],0.99909704
TIC 63205800,292.3164606,46.6221824,0.458305717,8.569551557711015e-05,0.224355808,"[54, 55, 14, 40, 41, 15]",0.999080903
TIC 358250091,55.67614791,-58.38684512,0.419428635,0.0001428312240152,0.13569705,"[31, 29, 30]",0.999080139
TIC 30531417,74.8065353,-69.59538064,0.657115164,0.0001208739985082,0.26763563,"[30, 28, 29, 37, 36, 31, 27, 32, 33, 34, 2, 39, 4, 5, 3]",0.999077929
TIC 254287132,353.5640385,-28.71221299,0.648905919,0.0006849584547795,0.137205119,[29],0.99905904
TIC 386748876,119.599808,20.87299612,0.383032997,0.000219385043878,0.112275909,[45],0.999055898
TIC 310519261,242.5388322,35.9585077,0.318971449,6.46276221965629e-05,0.264466848,"[24, 25, 52, 51]",0.999051535
TIC 118271404,272.0865351,-56.75846899,0.399993489,7.621176893947152e-05,0.125411784,"[66, 13]",0.999049782
TIC 387614873,103.2285675,15.41740202,0.665440113,0.0001592512450923,0.149177514,"[45, 33, 44]",0.999044786
TIC 298541138,261.747176,24.69655723,0.749446362,0.000144910908258,0.48573411,"[25, 26]",0.999044094
TIC 403567861,231.3073238,-74.55903577,0.418726277,0.0001132919992577,0.241453484,[39],0.999041311
TIC 447236438,250.7814615,-61.09501215,0.60699312,0.0001042043608959,0.22712143,[39],0.999037486
TIC 405266161,0.297738988,9.078168729,0.241163249,5.164399198987681e-05,0.124812755,[42],0.999033939
TIC 205855545,291.5351793,-14.841619,0.464792474,7.640387537931299e-05,0.166377547,[54],0.999020835
TIC 431374523,348.5933148,48.39756594,0.415300493,0.000181634516948,0.152150202,"[17, 57, 16]",0.999018989
TIC 470671606,269.3276969,13.95471219,1.009838807,0.0001696368384878,0.103291035,[26],0.999012059
TIC 219145901,89.392614,-51.729497,0.272851927,8.677886100944984e-05,0.154125246,"[5, 61, 4, 65]",0.999009713
TIC 152288704,29.07858686,-40.67170479,0.382473505,0.0001349881009858,0.192231589,[30],0.998993159
TIC 11546041,19.00250871,-25.70916733,0.407169305,0.000224753364964,0.176700081,[3],0.998988555
TIC 11480757,303.9830976,37.45431286,0.4038864,9.451821635146436e-05,0.26744924,"[41, 55, 15]",0.998985861
TIC 351556896,309.501586,-64.443753,0.322620638,5.194638331150939e-05,0.189459269,[13],0.998983258
TIC 34713545,45.81456224,27.27820047,0.656501931,0.0001168273150834,0.328173101,"[44, 43, 42, 18]",0.998982082
TIC 165618747,260.0324963,13.66601482,0.647800374,0.0001295112148289,0.348710777,"[25, 26]",0.998982022
TIC 322512913,43.27288672,-20.52748576,0.458499707,9.913893514843824e-05,0.301296752,[4],0.998980915
TIC 58252057,238.4338351,-38.40986237,0.474585358,7.760494903718019e-05,0.145305169,[65],0.998976897
TIC 159746746,319.262355,-38.51512953,0.408777797,0.0002320182333377,0.227755635,[28],0.998976816
TIC 307085473,123.5376391,-68.03619173,0.417607593,9.738513703222662e-05,0.203141323,"[2, 5]",0.998976083
TIC 397364524,175.2562611,-46.15253189,0.540075721,9.864687947513273e-05,0.149716241,[37],0.998974017
TIC 121274442,287.439469,39.55146695,0.735853026,0.0002972266392385,0.156748955,"[41, 40, 53, 54, 14]",0.998971674
TIC 275468282,178.6506962,-45.81540984,0.33927707,6.65423487760555e-05,0.326212662,[64],0.998967918
TIC 6924840,125.790743,15.30097514,0.839483113,0.0001371919817322,0.37488599,"[45, 46]",0.998964094
TIC 193538686,305.9077462,46.93110184,0.405001499,7.903982787799631e-05,0.372141838,"[56, 41, 15, 55]",0.998963817
TIC 352378412,15.35153996,41.2502255,0.67601122,0.0009101261555795,0.49355848,"[57, 17]",0.998961785
TIC 410187905,353.4829613,-69.18729424,0.953521644,0.0005076257447007,0.267098813,[1],0.998958782
TIC 310170498,239.6052796,49.44750042,0.32220767,0.0001543972858226,0.16942036,"[50, 24, 51]",0.998955733
TIC 432341126,355.4224659,31.78260705,0.367089361,0.0001611505255888,0.142364803,[57],0.998945316
TIC 276253629,237.301179,-49.498489,0.461331544,8.605495894902307e-05,0.11023663,[12],0.998942806
TIC 138118649,92.43544064,77.34997266,0.324336773,0.0001198509369359,0.100172406,"[53, 40]",0.998934877
TIC 164646288,283.9097468,42.13101079,0.733820882,0.0001167046072898,0.320224977,"[41, 14, 54, 53, 40, 26]",0.998928629
TIC 274758276,92.48797558,51.09664247,0.627404566,0.0001224639572292,0.301377022,[60],0.998923121
TIC 238926969,94.69177062,-52.90699901,0.467002998,0.0001240938504669,0.22239194,"[33, 38, 35, 28, 34]",0.998922404
TIC 284703623,67.35407415,9.091678353,0.388218391,0.0002320561772862,0.27869887,[5],0.998920751
TIC 49735506,352.6901593,-10.58659835,0.330087358,0.0001382763208036,0.245878545,"[42, 2]",0.998907282
TIC 67379787,121.0751651,19.31805047,0.679525585,0.0008434838798791,0.298594679,"[46, 45]",0.998905969
TIC 40219040,300.4302299,36.79103716,1.051339446,0.0001633083352421,0.235154874,"[55, 14, 15, 41, 54]",0.998903846
TIC 50894724,127.0794914,-10.70782661,0.407532038,0.0002098686943118,0.248596491,[34],0.998896308
TIC 237114978,269.6715696,58.16147839,0.324037652,0.0001269507135336,0.112508594,"[59, 14, 41, 24, 57, 56, 58, 48, 60, 52, 55, 40, 49, 53, 25, 54, 51, 47]",0.998890898
TIC 349294422,52.06230433,30.02198957,0.31026173,7.228658540854123e-05,0.111727285,"[58, 44, 42, 18, 43]",0.998887066
TIC 368208585,264.9374874,17.9785782,0.27560674,0.000102126585491,0.638569438,[26],0.998886979
TIC 309582191,147.9611826,-79.02717382,1.162473509,0.0001691365413307,0.189684538,"[39, 38, 11, 37, 12, 65, 64, 66]",0.998884534
TIC 18566969,266.7690728,29.8979594,0.56370169,9.518233099589252e-05,0.286151131,"[25, 26]",0.99888411
TIC 405543959,256.8519825,36.25714672,0.393448306,0.000108952653799,0.212993943,"[25, 26]",0.998877588
TIC 333937883,116.4445079,-15.95572781,0.384066204,8.220570210451433e-05,0.127608615,"[34, 61]",0.99887556
TIC 356198153,266.8831287,50.94251386,0.468495698,0.0001276275276705,0.19918607,"[24, 58, 52, 14, 40, 54, 51, 26, 25, 53]",0.998852886
TIC 73088974,189.7828957,-45.56226335,0.893216194,0.0001583697459034,0.247791324,"[64, 37]",0.99884942
TIC 138256675,229.3612249,38.22665442,0.569162253,0.0001143570316918,0.255492667,"[24, 50, 23]",0.998838093
TIC 233544995,281.4010315,62.76253696,0.362150881,7.040939790896676e-05,0.210526005,"[24, 26, 25]",0.998837173
TIC 94327030,115.4504662,-13.38725894,0.793672219,0.0001460763878946,0.617846782,[34],0.998834676
TIC 72304929,92.68474119,-9.852306637,0.365834989,0.0002020726234353,0.117749203,[33],0.998820971
TIC 58732360,3.288350449,5.59527918,0.308625251,6.880904126212123e-05,1.026046087,"[43, 42]",0.998818807
TIC 8544992,247.332894,35.66743887,0.310853184,5.634817799141203e-05,0.179661007,[52],0.998818354
TIC 105802318,156.7161021,-36.71434576,0.278000656,0.0001084287255615,0.205671089,"[63, 9]",0.998816708
TIC 206311113,353.6926003,-48.90529523,0.638880566,9.808088073148786e-05,0.306397903,[29],0.998812253
TIC 64109009,39.81677694,-23.82927255,0.513428723,0.0001167613069136,0.1663011,"[31, 30]",0.998810838
TIC 67808952,64.55568278,-6.259441709,0.327866198,5.7901566578167785e-05,0.269428505,"[5, 32]",0.998798662
TIC 466334374,325.928284,7.122949926,1.17914942,0.0022942766452272,0.134513268,[55],0.99879355
TIC 363255513,147.3539316,-64.59171009,0.48524559,0.00032198399241,0.150737855,"[36, 37, 38]",0.998792056
TIC 408485306,359.4999369,10.68892813,0.545703793,0.0003126198862157,0.151343668,[42],0.998779332
TIC 397189785,353.9859769,8.504883359,0.273310245,6.010354376631979e-05,0.513862997,[42],0.998776578
TIC 168005331,152.3240145,-26.63714695,0.71168057,0.0001412725311607,0.29201224,"[35, 36]",0.998768464
TIC 198236615,248.6802396,60.42612421,0.3679483,8.051946476575211e-05,0.140099534,"[52, 49, 48, 40, 55, 54, 50, 53, 41, 51]",0.998765614
TIC 197218183,133.4209042,22.34419842,0.610886915,0.0001238953904631,0.319563804,"[46, 45, 44]",0.998764683
TIC 452406965,137.4840969,-76.98170566,0.255534358,5.2139200453270624e-05,0.312389588,"[65, 66, 64, 10]",0.998760058
TIC 278822321,100.1439073,-57.24596497,0.639153688,0.0001358117164095,0.148802124,"[62, 61, 66, 64, 63, 65, 11, 9, 12]",0.998759324
TIC 23936839,276.0670947,35.24123663,0.275306208,6.490576289058748e-05,0.301502726,[26],0.998737153
TIC 27073513,294.1693871,50.85707438,0.666887481,0.0001155172250695,0.246741662,"[54, 41, 55]",0.9987367
TIC 441619744,119.7453397,72.78761192,0.533678354,0.0001056774363758,0.234848976,"[40, 53, 20, 47]",0.998731178
TIC 409942986,145.0099861,-17.16457019,0.559740278,0.0001212641474326,0.187843862,"[62, 8]",0.99872658
TIC 155968973,234.8225996,43.76257622,0.341776267,0.0001624032783632,0.229575121,"[23, 50, 24, 51]",0.998710229
TIC 167123841,96.30178309,-66.48620084,0.541377698,0.0001245861610232,0.128048053,"[27, 65, 28, 9, 38, 61, 32, 29, 35, 39, 37, 33, 64, 11, 31, 63, 8, 30, 66, 10, 12, 34, 13]",0.99870775
TIC 147458909,41.27344496,-41.47170196,0.255404833,4.882076594731045e-05,0.141003823,[30],0.99869788
TIC 231075361,67.71729038,-66.83136116,0.319648557,0.0001077969753643,0.139426227,"[61, 65, 66, 63, 62, 64, 9, 10, 13, 11, 12]",0.998697715
TIC 394699148,58.33329622,-79.80977974,0.412755352,0.0002437864405807,0.163662993,"[27, 66, 62, 1, 35, 12, 39, 13, 5, 28, 65]",0.998691084
TIC 248686968,68.053561,-2.203323865,0.264046635,5.336079197538619e-05,0.169419634,[32],0.998688776
TIC 237516940,297.5136897,-10.46864042,0.298630502,0.0001250785986115,0.331555549,[54],0.998683892
TIC 272079818,296.1496787,47.65326184,0.442699944,0.0001388665938357,0.145952322,"[15, 54, 41, 14, 56, 55]",0.998680595
TIC 233005602,242.3965722,70.32587106,0.360171125,0.0001972205592769,0.147302247,"[24, 25, 26]",0.998676427
TIC 425805760,234.2641853,-72.8991023,0.933397817,0.0001588381181962,0.225010774,[39],0.998666254
TIC 321602146,264.1178826,49.08891489,0.372440588,0.0002146433429024,0.109740854,"[52, 51, 40]",0.998663122
TIC 156376126,176.9543514,35.22645239,0.352021705,0.0001039453055452,0.455798185,"[49, 22]",0.998655891
TIC 229052258,331.5873619,-33.87124016,0.626287894,0.0001361571867968,0.106186527,[28],0.998652713
TIC 67473852,171.9973413,13.36417629,0.690361686,0.0001363166773722,0.267367666,"[45, 49]",0.998652338
TIC 229776723,282.868819,68.41026208,0.23419776,7.124920207798066e-05,0.115119754,"[50, 48, 57, 55, 59, 58, 49, 24, 23, 16, 53, 52, 60, 56, 25, 14, 19, 22, 15, 41, 21, 26, 40, 20, 18, 51]",0.998650607
TIC 144500485,84.42670105,-41.02327656,0.568764262,0.0001221678314765,0.22315422,"[33, 32]",0.998649987
TIC 198508117,210.443252,77.27735057,0.217692525,4.6682599182440986e-05,0.303941574,"[47, 41, 48, 53]",0.998648055
TIC 366786018,197.9209709,5.616975515,0.489094158,0.0003055630530674,0.12230307,"[23, 50]",0.998640457
TIC 300892362,177.813809,-55.804408,0.442497396,0.0001023375027607,0.257186677,"[11, 37, 10]",0.998639428
TIC 269429950,326.2576908,-1.427102049,0.85683214,0.000167743278436,0.154290379,[42],0.998635277
TIC 105710145,156.5087739,-41.09829386,0.838704424,0.0006869428788872,0.158429938,"[63, 36, 9]",0.998635103
TIC 380659334,269.1521822,-63.14241626,0.349513334,0.0001701468762435,0.133369919,"[66, 13]",0.998634612
TIC 66406902,73.47308752,65.11128892,0.288667966,0.0001161512367103,0.191097864,[59],0.998630606
TIC 432208244,130.2039354,0.164471085,0.255305629,5.773718976393409e-05,0.587584954,[34],0.998629795
TIC 189476500,143.0766106,-28.62776886,0.649132778,0.00015592977276,0.550968806,"[35, 8, 9]",0.998626763
TIC 286627829,313.2604741,22.94779518,0.346300883,0.000140716105694,0.115964891,[55],0.998617533
TIC 336891993,18.03254553,2.286165001,0.353437834,8.299830907713245e-05,0.139304559,"[42, 43]",0.998616134
TIC 298609696,267.7224664,23.56876144,0.39891046,0.0001622245668553,0.14352786,"[53, 52]",0.99861595
TIC 380670111,179.4257928,7.806074878,0.287025909,0.0001207418277624,0.28108662,[46],0.998614402
TIC 270314434,20.19872937,-47.71360255,0.269726309,5.123600336232716e-05,0.195404303,[29],0.998606614
TIC 217037213,246.0139343,-53.81211592,0.348459757,7.874981549999845e-05,0.120815444,"[66, 39]",0.998605413
TIC 308457026,120.9245231,-61.92318368,0.643671159,0.000131947071215,0.153057302,"[61, 64, 8, 62, 63, 9, 10]",0.998590333
TIC 419531467,8.291714044,62.3289078,0.313307102,5.530489785359689e-05,0.22753415,[24],0.998582731
TIC 429034400,10.80135675,17.2779706,0.571005692,0.0001762257071577,0.139605212,"[42, 43]",0.998575538
TIC 188630094,350.5857754,-15.93902481,0.861300374,0.000163365870403,1.240327,"[42, 2]",0.998574381
TIC 99639914,107.7865222,69.87433696,0.238585575,4.397031070510697e-05,0.891246215,[26],0.998559762
TIC 204327008,347.0989618,-19.70390301,0.323337388,6.734924005424683e-05,0.129570559,"[29, 2]",0.998555763
TIC 172421004,98.90686922,32.57681352,1.064131606,0.0001506545952975,0.401992719,"[20, 44, 45, 60, 43]",0.998550425
TIC 9880516,110.3957572,40.34537943,0.403290665,0.0001226965245264,0.127121778,[60],0.998543706
TIC 308055615,99.44665155,15.95382567,0.425476645,0.0001330964993842,0.159443369,[33],0.998535493
TIC 263662943,231.2296963,-70.46990298,0.515223552,0.0003974491995547,0.461448323,[39],0.998525557
TIC 158023761,216.5392723,46.26862691,0.290456462,6.206573821578377e-05,0.161087599,"[50, 49]",0.998521557
TIC 456263109,101.8700328,69.62910426,0.771474871,0.0001474298704929,0.410361281,"[47, 60, 20]",0.998504894
TIC 127368788,349.952128,36.06400936,0.325168298,0.0001211377794902,0.289664572,[57],0.998500237
TIC 284563930,291.4703214,58.15185396,0.621059054,9.08714770766252e-05,0.119490463,"[55, 40, 53, 54, 49, 47, 50]",0.998498769
TIC 146760769,45.98386482,-47.88999815,0.319747868,6.39844883859859e-05,0.120080008,"[31, 30]",0.998494927
TIC 345180632,177.3329427,-41.66612047,0.770485805,0.0001533007981993,0.115774539,[37],0.998480881
TIC 138476641,96.50732966,82.35766436,0.448254082,8.292688658885532e-05,0.529405911,"[52, 60, 40, 47, 19, 59, 20]",0.998477884
TIC 371066950,329.25925,48.66856528,0.631459529,0.0001300782923699,0.148889645,"[57, 16]",0.998471561
TIC 76305643,274.1208456,36.74876742,0.594456705,0.0001604035405093,0.289091042,"[53, 54, 40]",0.998471535
TIC 451573192,274.3124821,-87.09347887,0.352677382,6.656019663395772e-05,0.209650169,[39],0.998471418
TIC 367681735,246.9561481,72.97168051,0.256796078,1.2e-05,0.316910028,"[49, 60, 58, 57, 15, 40, 52, 53, 51, 48, 47, 54, 55]",0.998457091
TIC 241179533,116.5744075,44.40513912,0.678880636,0.0004976878078528,0.288467368,[47],0.998454333
TIC 52205451,19.62770895,-67.91804582,0.810771527,0.0001438366848855,0.292865056,[28],0.998443443
TIC 142619515,171.0222346,77.8711371,0.269919672,5.101607758865506e-05,0.45478654,[26],0.998418501
TIC 428444188,55.45761447,53.29368597,0.974270253,0.0001923397390176,0.336733984,[19],0.998418285
TIC 446134096,147.1229976,58.26542009,0.576159051,0.0005544438653646,0.161418229,[47],0.99841578
TIC 123357952,281.4872692,47.31930557,0.428619838,0.0001431750617262,0.249884139,"[41, 26, 14, 53, 55, 40, 54]",0.998404575
TIC 106309554,158.858487,-39.742114,1.104290297,0.0001605092225915,0.256319407,"[9, 63]",0.998401522
TIC 270400213,263.7261181,44.19793259,0.251368469,7.781329750221856e-05,0.504265735,"[26, 25]",0.998391862
TIC 277104322,84.23483554,-67.00182697,0.282131596,6.623059630150273e-05,0.168438121,"[65, 62, 6, 66, 7, 4]",0.998371278
TIC 160492551,239.4607343,77.79359935,0.607687653,0.0001429217508336,0.208001624,"[49, 20, 48, 60, 47, 53, 41, 59, 40, 52]",0.998367723
TIC 105989673,157.5122209,-36.5180211,0.407328098,0.0001244956124419,0.190592328,[63],0.998363707
TIC 121843962,226.3819472,-36.2199544,0.343116645,0.0001590799145519,0.114147612,[65],0.998356936
TIC 274551602,254.2458946,49.7798392,0.380353956,8.084083136848377e-05,0.499518551,"[24, 25, 26]",0.998355724
TIC 220486712,343.4941946,-58.57456392,0.572977437,0.0006306313049418,0.181539064,[28],0.998333062
TIC 229590612,272.2504076,75.30867452,0.312445544,0.0001077502642901,0.166037866,"[47, 52, 48, 51, 49, 50]",0.99832416
TIC 290032774,290.6631061,50.70470704,0.57795004,0.0004482769426026,0.257858243,"[56, 54, 15, 55, 53, 14]",0.998319172
TIC 206492505,58.61459363,-49.50975131,0.921602479,0.0001586127467575,0.105168617,"[30, 31]",0.998308757
TIC 292826577,275.0018101,-83.83442897,0.474800951,0.0002568898147698,0.268279946,"[27, 39]",0.99830819
TIC 38585410,63.8722437,-60.94162348,0.380482695,0.0002478631548466,0.116021095,"[29, 32, 38, 34, 35, 3, 28, 31, 39]",0.998268091
TIC 41636669,309.3266778,-10.79162199,0.423527708,1.2e-05,0.137834526,[54],0.99826534
